id,label,path
1fe4229d-41e6-4307-ba6b-d60cfff7c08f.png,0,data/detect-targets-in-radar-signals/denoising/demo/clear/1fe4229d-41e6-4307-ba6b-d60cfff7c08f.png
2dfcb333-1543-477b-8250-1aa82d848750.png,0,data/detect-targets-in-radar-signals/denoising/demo/clear/2dfcb333-1543-477b-8250-1aa82d848750.png
0cece8cf-d9e9-44d0-a1a2-0187e33220b4.png,1,data/detect-targets-in-radar-signals/denoising/demo/noisy/0cece8cf-d9e9-44d0-a1a2-0187e33220b4.png
0af2fb4d-ca5b-4529-a07d-708aa7dc4d9d.png,0,data/detect-targets-in-radar-signals/denoising/demo/clear/0af2fb4d-ca5b-4529-a07d-708aa7dc4d9d.png
0f5dcadf-359e-40ea-8235-9f6303c34faa.png,1,data/detect-targets-in-radar-signals/denoising/demo/noisy/0f5dcadf-359e-40ea-8235-9f6303c34faa.png
1b25b4ae-e871-4096-b053-f24600827db8.png,0,data/detect-targets-in-radar-signals/denoising/demo/clear/1b25b4ae-e871-4096-b053-f24600827db8.png
01c221e7-32dc-48de-a722-f5da30690cdf.png,0,data/detect-targets-in-radar-signals/denoising/demo/clear/01c221e7-32dc-48de-a722-f5da30690cdf.png
2ce44a68-96bb-417b-8521-a660b3a5ef43.png,0,data/detect-targets-in-radar-signals/denoising/demo/clear/2ce44a68-96bb-417b-8521-a660b3a5ef43.png
1ba01029-9483-4971-bfa3-546efe554cf5.png,0,data/detect-targets-in-radar-signals/denoising/demo/clear/1ba01029-9483-4971-bfa3-546efe554cf5.png
1b5beaea-4d16-413d-b9d8-2db5c69a26e1.png,1,data/detect-targets-in-radar-signals/denoising/demo/noisy/1b5beaea-4d16-413d-b9d8-2db5c69a26e1.png
2e5d6eb1-b282-4668-85c2-9636235624e2.png,1,data/detect-targets-in-radar-signals/denoising/demo/noisy/2e5d6eb1-b282-4668-85c2-9636235624e2.png
2dbf0a80-4617-435a-b6ee-a7325da28210.png,0,data/detect-targets-in-radar-signals/denoising/demo/clear/2dbf0a80-4617-435a-b6ee-a7325da28210.png
0b29ec26-82ce-4fe0-8f42-03f88f8b6486.png,0,data/detect-targets-in-radar-signals/denoising/demo/clear/0b29ec26-82ce-4fe0-8f42-03f88f8b6486.png
1bc9f46c-626f-47bf-b9e9-48304af1cb69.png,1,data/detect-targets-in-radar-signals/denoising/demo/noisy/1bc9f46c-626f-47bf-b9e9-48304af1cb69.png
1f55254e-dbd4-477d-9ba2-8a3830799e52.png,0,data/detect-targets-in-radar-signals/denoising/demo/clear/1f55254e-dbd4-477d-9ba2-8a3830799e52.png
0ad04873-0d3a-48dd-82ac-4765cde256cb.png,0,data/detect-targets-in-radar-signals/denoising/demo/clear/0ad04873-0d3a-48dd-82ac-4765cde256cb.png
1a356cae-a04b-4923-a0ab-dcc58d076941.png,0,data/detect-targets-in-radar-signals/denoising/demo/clear/1a356cae-a04b-4923-a0ab-dcc58d076941.png
1bf4b16e-d42b-4dae-90fe-776ee53ddd7a.png,1,data/detect-targets-in-radar-signals/denoising/demo/noisy/1bf4b16e-d42b-4dae-90fe-776ee53ddd7a.png
1e302ac8-f89f-4e84-b12a-d5033a896983.png,1,data/detect-targets-in-radar-signals/denoising/demo/noisy/1e302ac8-f89f-4e84-b12a-d5033a896983.png
2b7fd7e4-8d3b-4827-abbf-feb96dc68e47.png,0,data/detect-targets-in-radar-signals/denoising/demo/clear/2b7fd7e4-8d3b-4827-abbf-feb96dc68e47.png
2df94907-d8e7-4ec5-86c9-592976f10cbb.png,1,data/detect-targets-in-radar-signals/denoising/demo/noisy/2df94907-d8e7-4ec5-86c9-592976f10cbb.png
0c5b3329-0515-4763-a98c-c29e7ef8298c.png,0,data/detect-targets-in-radar-signals/denoising/demo/clear/0c5b3329-0515-4763-a98c-c29e7ef8298c.png
0c9de907-434a-48f6-8744-cc6b76db42c6.png,1,data/detect-targets-in-radar-signals/denoising/demo/noisy/0c9de907-434a-48f6-8744-cc6b76db42c6.png
1e33351e-0a2a-41f9-9315-640f47b75c46.png,1,data/detect-targets-in-radar-signals/denoising/demo/noisy/1e33351e-0a2a-41f9-9315-640f47b75c46.png
1fcf3e5e-dc7b-409d-9260-f2e9579e414e.png,0,data/detect-targets-in-radar-signals/denoising/demo/clear/1fcf3e5e-dc7b-409d-9260-f2e9579e414e.png
0a1d55a5-b3f4-4737-9e07-c0cce64f7403.png,1,data/detect-targets-in-radar-signals/denoising/demo/noisy/0a1d55a5-b3f4-4737-9e07-c0cce64f7403.png
0b8d0a64-0680-478a-b049-dfff6390b687.png,0,data/detect-targets-in-radar-signals/denoising/demo/clear/0b8d0a64-0680-478a-b049-dfff6390b687.png
1ab47b85-ecc1-452c-a3b3-a5590a8925c1.png,0,data/detect-targets-in-radar-signals/denoising/demo/clear/1ab47b85-ecc1-452c-a3b3-a5590a8925c1.png
0fa29b50-15f5-4f65-8738-27e72194b4ae.png,1,data/detect-targets-in-radar-signals/denoising/demo/noisy/0fa29b50-15f5-4f65-8738-27e72194b4ae.png
1d8e3a39-d0f5-4390-a4de-eef648671cc4.png,0,data/detect-targets-in-radar-signals/denoising/demo/clear/1d8e3a39-d0f5-4390-a4de-eef648671cc4.png
00c1b2f8-25af-45b1-ba6f-a13c9c762e84.png,0,data/detect-targets-in-radar-signals/denoising/demo/clear/00c1b2f8-25af-45b1-ba6f-a13c9c762e84.png
1cea8044-f082-4f2d-90f0-13d18114c11c.png,0,data/detect-targets-in-radar-signals/denoising/demo/clear/1cea8044-f082-4f2d-90f0-13d18114c11c.png
1a2f9b3f-f5ea-480c-8c0f-309e81b10c72.png,0,data/detect-targets-in-radar-signals/denoising/demo/clear/1a2f9b3f-f5ea-480c-8c0f-309e81b10c72.png
0d9fe914-3afd-4411-8340-b86db4a216ff.png,0,data/detect-targets-in-radar-signals/denoising/demo/clear/0d9fe914-3afd-4411-8340-b86db4a216ff.png
0a0ce6bd-8748-49ee-8129-30dae17e11e5.png,0,data/detect-targets-in-radar-signals/denoising/demo/clear/0a0ce6bd-8748-49ee-8129-30dae17e11e5.png
2d6733fd-dd80-4aa1-80ec-15e101a10ebe.png,0,data/detect-targets-in-radar-signals/denoising/demo/clear/2d6733fd-dd80-4aa1-80ec-15e101a10ebe.png
2a79575b-6e6f-450f-bd59-28bc279d26d7.png,0,data/detect-targets-in-radar-signals/denoising/demo/clear/2a79575b-6e6f-450f-bd59-28bc279d26d7.png
1a13f46b-c7df-469f-a50a-ed50a2f52535.png,0,data/detect-targets-in-radar-signals/denoising/demo/clear/1a13f46b-c7df-469f-a50a-ed50a2f52535.png
1cd23c3d-a13a-4525-b258-7b702370cf35.png,0,data/detect-targets-in-radar-signals/denoising/demo/clear/1cd23c3d-a13a-4525-b258-7b702370cf35.png
17e19fde-fbbc-426a-8b3a-3701cdc6b595.png,1,data/detect-targets-in-radar-signals/denoising/demo/noisy/17e19fde-fbbc-426a-8b3a-3701cdc6b595.png
0f8a8840-2ba8-48fc-97e5-47d9171d3deb.png,1,data/detect-targets-in-radar-signals/denoising/demo/noisy/0f8a8840-2ba8-48fc-97e5-47d9171d3deb.png
1e4e5b2f-0fd8-4831-8e9d-289de8b1215c.png,1,data/detect-targets-in-radar-signals/denoising/demo/noisy/1e4e5b2f-0fd8-4831-8e9d-289de8b1215c.png
0f5a3262-86a8-4561-8b23-5c01f018f25a.png,0,data/detect-targets-in-radar-signals/denoising/demo/clear/0f5a3262-86a8-4561-8b23-5c01f018f25a.png
2c90b3d6-dfe5-4255-a808-9b35dd19cafb.png,1,data/detect-targets-in-radar-signals/denoising/demo/noisy/2c90b3d6-dfe5-4255-a808-9b35dd19cafb.png
1a6aeaa9-4c1d-41ea-8e6c-455a50f94058.png,0,data/detect-targets-in-radar-signals/denoising/demo/clear/1a6aeaa9-4c1d-41ea-8e6c-455a50f94058.png
01bd3c19-b328-4ee8-b6be-7b0474ef9b07.png,1,data/detect-targets-in-radar-signals/denoising/demo/noisy/01bd3c19-b328-4ee8-b6be-7b0474ef9b07.png
0e7ea5dc-09b2-48e5-9d49-4898b6a5a69c.png,1,data/detect-targets-in-radar-signals/denoising/demo/noisy/0e7ea5dc-09b2-48e5-9d49-4898b6a5a69c.png
0dd282b6-7204-4cb4-ba56-8a7e34c03800.png,0,data/detect-targets-in-radar-signals/denoising/demo/clear/0dd282b6-7204-4cb4-ba56-8a7e34c03800.png
2c885cd1-7ee4-42f1-a322-dde337200b96.png,0,data/detect-targets-in-radar-signals/denoising/demo/clear/2c885cd1-7ee4-42f1-a322-dde337200b96.png
1ec85488-1794-4869-8abb-88d1ed84a2aa.png,0,data/detect-targets-in-radar-signals/denoising/demo/clear/1ec85488-1794-4869-8abb-88d1ed84a2aa.png
1f3c5129-8bdc-42cf-8fbb-0143bbdb40ec.png,0,data/detect-targets-in-radar-signals/denoising/demo/clear/1f3c5129-8bdc-42cf-8fbb-0143bbdb40ec.png
1ae850b4-fc74-47b0-beaf-f86e8d657cab.png,1,data/detect-targets-in-radar-signals/denoising/demo/noisy/1ae850b4-fc74-47b0-beaf-f86e8d657cab.png
0fdaa5f6-17c0-4231-a48b-a8aea88896e0.png,0,data/detect-targets-in-radar-signals/denoising/demo/clear/0fdaa5f6-17c0-4231-a48b-a8aea88896e0.png
0e51f044-c78e-4b45-b936-42d216e757df.png,0,data/detect-targets-in-radar-signals/denoising/demo/clear/0e51f044-c78e-4b45-b936-42d216e757df.png
1ecf122f-6040-466c-8820-650c4b381bd7.png,0,data/detect-targets-in-radar-signals/denoising/demo/clear/1ecf122f-6040-466c-8820-650c4b381bd7.png
1c7c9389-7b5b-4a0a-9845-7b37826b5b2b.png,0,data/detect-targets-in-radar-signals/denoising/demo/clear/1c7c9389-7b5b-4a0a-9845-7b37826b5b2b.png
0ac833cd-d19d-4638-85b4-0662adb184a4.png,0,data/detect-targets-in-radar-signals/denoising/demo/clear/0ac833cd-d19d-4638-85b4-0662adb184a4.png
9f0eb946-8e16-434b-854f-296ce77edfaf.png,1,data/detect-targets-in-radar-signals/denoising/demo/noisy/9f0eb946-8e16-434b-854f-296ce77edfaf.png
0b5191e9-2117-4847-8b58-3a8ee4d8950a.png,1,data/detect-targets-in-radar-signals/denoising/demo/noisy/0b5191e9-2117-4847-8b58-3a8ee4d8950a.png
1a034a98-fcbb-48e2-92f6-0d7dac060cba.png,1,data/detect-targets-in-radar-signals/denoising/demo/noisy/1a034a98-fcbb-48e2-92f6-0d7dac060cba.png
0fcba631-4e85-46f0-a2ef-d7316fef53fd.png,0,data/detect-targets-in-radar-signals/denoising/demo/clear/0fcba631-4e85-46f0-a2ef-d7316fef53fd.png
10cccb30-ae58-4954-8ad6-b378eec9a806.png,1,data/detect-targets-in-radar-signals/denoising/demo/noisy/10cccb30-ae58-4954-8ad6-b378eec9a806.png
1d4fd11d-f628-4988-bd18-5a6affd63461.png,0,data/detect-targets-in-radar-signals/denoising/demo/clear/1d4fd11d-f628-4988-bd18-5a6affd63461.png
1caa6c21-ee9d-4b17-911c-a7128fb47a4a.png,0,data/detect-targets-in-radar-signals/denoising/demo/clear/1caa6c21-ee9d-4b17-911c-a7128fb47a4a.png
0d8580f8-fbb4-4b6a-9736-0e5755b80ee9.png,0,data/detect-targets-in-radar-signals/denoising/demo/clear/0d8580f8-fbb4-4b6a-9736-0e5755b80ee9.png
